content;label
>>388615863 i will say it again here but everyone is probably gonna ignore it anyway,  I found original CIA meetings recordings about the stargate and Gate program, wich i was in myself it's in the end of this video (video itself is in french tho)  https://www.youtube.com/watch?v=CGMvVyO2q8A Gate program is actualy a follow through of the Stargate program. The stargate program was doctored by scientology members (itself an ofshoot of crawlesian sects) its goal was to use psychics for intel purposes and it actually got results. They then decided to screen the general population, focusing on specific criterias to find as many people with said psychic abilities, this is the GATE program, another goal of the program is to help jews do eugenics, as they push race mixing and dysgenic in the general population, they try to do the opposite with select marriages on their side, wich is why so many famous people or their kids are married to jews. this is the goal of the israeli art gf. Btw found out mine was from a frankist family and her father covered up pedo satanic sects in Paris in the 90s, with the ret of the family being equaly sus. They try to get me to oof myself or get in a mental hospital when i hinted i knew about their past. Also my great grandpa was a high rank synarchy member and martinist as well as an international bank CEO (not jewish tho);1
"And so therefore mixing and cohabiting, as in any animal, will lead to breeding, which will inevitably scatter both the high intelligence and low violence/impulsivity. Leaving a dumber and more violent overall population and ultimately genociding Europeans through inevitable outbreeding.  I showed her evidence of the genes and the rates and the 19% Homo erectus DNA.  And her response? She seemed to be taken aback at actually seeing the valid proof she'd probably ignored when I showed her a different time before already.  She came up later with this idea:  ""Oh but maybe it's good to have lower IQ - too high is bad, too.""  Fucking dumbfounding levels of retardation. Like, for real?  All because of her non-European friends and thus her feelings and theirs. This situation is fucked.  She doesn't care we are changing the quality and qualia of all future generations of Europeans in a bad way, and only forcing *them* too. How do these people go along with this shit, ffs?";1
Times are getting worse and while I see this idea growing it is not enough. We need to act to preserve our kind. Race mixing, liberalism, homosexuality, porn, and the removal of the one true God has weakened white men. I would like to see a union of the white race under national socialist order so the the jews, niggers, etc can not thrive amongst us. Aside from being white, Christian or atleast willing to admit there's a higher power, and have only the best intentions for our cause, NO DEGENERATES NO JEWISH ETHNICITY. No jailhouse bullshit either we want to revamp and reestablish this concept not hurt it;1
If the liberals or the Jews or whatever want to weaken the white race, why are they pushing abortion so hard?  Outlawed abortion = more nigger babies = whites outnumbered faster;1
The jews are behind race-mixing. But, for unknown reasons, (((they))) almost never push WMAF. Here in Japan, (((they))) are working hard to push bmAF in order to destroy us and our relations with White people.;1
"""The Anti-White, Anti-Christ Communist Obama a Muslim Jihad Terrisot started Terrisot Cult Black Lives Matter And blacks push this Anti-white process.  BE MORE WHITE""";1
'@abdusamir @ziaahmedkhan @QaziShibli @Fatima_Z0hra The pagans will come after you one by one, soon you will not have a choice either flee or fight to the death. We pray and hope some soldiers Khilafah confront these Hindu pagans and give them the taste of their own medicine;1
let the kuffar in ukraine and russia destroy eachother. its qisas at this point and they'll die by their own hand anyway;1
"""@Klaus_Arminius ""Diversity"" and justice are incompatible.  ""Diversity"" means chasing down Whites.  ""Diversity"" is a code word for White Genocide.""";1
"""@Independent_ie When non-whites want to live in a white country they're called migrants  When whites want to live in a white country they're called racists.  ""Anti-racist"" is a code word for anti-white.  #WhiteGenocide""";1
WW3 NIGGERS ARE FAIR GAME NOW. JUST REMEMBER THE KID GLOVES COME OFF TODAY I HATE NIGGERS;1
THE RAINBOW, THE ANTIFA RED & BLACK FLAG ALONG WITH THE BLACK COMMUNIST FIST OF BLM ARE THE NEW SYMBOLS OF HATE.;1
Guns up patriots we are being invaded 500000 at our border;1
'@MbinH Oh the peoples pf Arab you are the Lions of Desert and this Kafir making preposterous joke on Middle East. We need Arabs like as they were before. Caliphate.;1
Welfare should only be given to whites with superior genes. Non Aryans receive free abortions. This is how we fix society.;1
'@AndreaTantaros  Bush idiots destroying america & nigger presidents destroying it even more! why do you vote for anti-whites & niggers?;1
ATTENTION NIGGERS! Ask anti-Whites (niggers)how they justify #WhiteGenocide Initial the message and make it visible. http://wh.gov/igOZx ?;1
What is my role to benefit the Aryan race? to help them in their final total victory against the satanic globohomo pedophile Jewry  https://youtu.be/TnRZhLRv6eM [Embed];1
"The Big Redpill ""The Great Lie"" Say it with me  Aliens do not exist!!!! >Aliens Do Not Exist!!! Aliens Do Not Exist!!! >Aliens Do Not Exist!!! Aliens Do Not Exist!!! >Aliens Do Not Exist!!! Aliens Do Not Exist!!! >Aliens Do Not Exist!!!!!!!!!!  Aliens do not exist, it is a Hollywood lie/myth.  We Europeans are most likely the highest level lifeform in the entire universe, dont let anyone tell you otherwise!  Say it with me  The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!! >The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!! The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!! >The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!! The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!! >The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!! The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!! >The only Aliens are the ones who invade our homelands and Jews who rule over us, remember that!!!";1
Hey /pol/, I recently graduated from high school and me and several of my friends created a small group that shares pro-white and National Socialist philosophies.. We have about 7 people and we hope to be a model for local groups elsewhere that can drop red pills and discuss NS philosophies.  However we do have some rules about who can join. Females are allowed to join but there are restrictions. There was one girl who was white and pretty hot, who said she was pro-white and wanted to learn more about our beliefs. However, we found out that she was poor white trash, who is being raised by a single mother on welfare, and we so we refused to let her join. We made it clear that we despised her just as much as niggers and Jews and that under an NS government which defends the working, middle and upper classes against the barbaric underclass people like her would be gassed. She didn't like hearing this so we all spat on her and she went away crying.  Does anyone have ideas on how to expand our network? We have tried to make contacts with NS groups in other parts of the country but we haven't found many. It's clear that ZOG has been successful in suppressing organizing in many areas.;1
